Date,Open,High,Low,Close,Volume,Trend,Nextdaytrend
270111,309.25,310.16,306.93,308.7,2019427,0,0
260111,310.48,311.56,307.95,308.56,2041746,0,1
250111,304.4,310.66,303.56,310.26,3647644,1,1
240111,304.09,306.55,300.92,305.85,4604997,1,0
210111,320.11,321.19,305.99,306.22,8904357,0,0
200111,316.42,317.36,311.96,313.7,5485733,0,0
190111,321.38,321.8,315.14,316.19,3412573,0,1
180111,313.34,321.32,312.95,320.13,3620063,1,1
140111,309.01,312.45,308.85,312.4,2370328,1,0
130111,308.79,310.14,307.39,308.65,1333947,0,0
120111,309.98,309.98,307.69,308.74,1632698,0,0
110111,309.16,309.71,307.56,308.31,1440991,0,0
100111,307.71,308,304.58,307.41,1581069,0,1
70111,308.26,309.43,305.37,308.53,2101270,1,1
60111,305.65,309.52,305.33,307.06,2058176,1,1
50111,300.34,305.47,300.33,304.84,2532225,1,0
40111,303.11,303.39,300.36,301.36,1825499,0,1
30111,298.54,303.1,298.54,302.48,2366286,1,0
311210,298.67,299.51,296.31,297.28,1541459,0,1
301210,299.3,300.97,298.99,299.73,989479,1,0
291210,301.3,301.51,299.76,300.8,1019823,0,0
281210,301.33,302.24,299.3,299.76,1064746,0,0
271210,301.67,302.19,300.05,301.49,1208128,0,0
231210,302.97,303.3,301.32,302.42,1111192,0,1
221210,302.3,303.8,301.94,303.05,1207929,1,1
211210,299.58,302.66,299.11,301.84,1881688,1,1
201210,297.62,299.24,294.62,297.83,1973768,1,0
171210,295.8,296.58,294.13,295.7,3089328,0,0
161210,296.72,297.18,294.33,296.15,1596820,0,0
151210,297.4,298.52,294.87,295.45,2168131,0,0
141210,298.84,299.44,296.54,297.75,1643253,0,0
131210,298.86,301.8,297.34,297.61,2403442,0,0
101210,296.87,297.29,295.44,296.4,1705121,0,0
91210,297.24,298.09,294.79,296.05,1868972,0,0
81210,296.28,296.56,292.14,295.57,1757126,0,0
71210,295.93,296.8,293.29,293.86,3047879,0,0
61210,290.58,291.29,288.59,289.47,2095525,0,1
31210,285.01,288.53,284.28,286.79,2633126,1,1
21210,284.62,286.95,282.96,286.2,2550572,1,1
11210,281.78,286.07,281.48,282.46,3757609,1,0
301110,287.45,287.45,276.93,278.13,7117385,0,0
291110,294.88,295.19,290.26,291.35,2859953,0,0
261110,295.53,296.79,293.79,295.29,1311038,0,1
241110,293.95,298.6,293.82,297.78,2400863,1,0
231110,293.8,294.8,289.39,291.8,2166947,0,1
221110,294.03,297.02,291.67,295.91,2186511,1,0
191110,298.8,299.24,295.47,295.71,2298978,0,1
181110,294.79,300.29,294.57,298.58,2590876,1,0
171110,292.79,295.04,290.98,292.07,2442412,0,0
161110,296.68,299.24,292.02,292.15,3308665,0,0
151110,301.84,302.3,297.32,298.03,3480120,0,0
121110,307.3,308.76,300.91,301.95,3395209,0,0
111110,310.16,310.23,307.41,308.9,2262019,0,1
101110,311.35,311.81,309.06,311.75,2499828,1,0
91110,315.32,315.74,310.57,312.72,2240293,0,1
81110,312.32,315.06,311.88,313.7,2102262,1,1
51110,311.9,313.06,310.87,312.85,1766546,1,0
41110,312.63,315.27,311.36,312.45,3571173,0,1
31110,309.06,311.23,307.06,310.4,3382183,1,0
21110,309.64,310.31,307.6,308.11,1999774,0,0
11110,308.17,310.64,305.91,307.81,3088417,0,0
291010,308.84,309.81,306.8,307.16,2281279,0,0
281010,310.34,310.81,306.96,309.6,2187396,0,1
271010,308.19,310.31,306.47,308.54,2242414,1,1
261010,306.86,310.93,305.82,309.61,2513633,1,1
251010,308.1,312.68,307.79,308.56,3158700,1,1
221010,306.27,307.72,305.33,306.57,2256598,1,1
211010,306.06,308.31,303.3,306.3,2923627,1,0
201010,304.37,309,304.05,304.29,3526976,0,0
191010,304.73,307.72,301.73,304.22,4591178,0,1
181010,300.58,310.15,300.58,309.16,7109313,1,1
151010,299.93,301.12,296.1,301.03,14824722,1,0
141010,272.36,272.9,268.82,270.74,6634018,0,0
131010,273.77,274.02,271.44,271.92,3060836,0,1
121010,270.33,273.27,269.16,270.97,3757178,1,1
111010,269.51,272.57,268.85,269.69,2631310,1,1
81010,266.65,269.07,264.07,268.44,2863473,1,0
71010,268.37,268.87,264.83,265.27,2398910,0,0
61010,269.9,270.24,265.24,267.44,2766690,0,1
51010,264.45,270.27,263.54,269.38,3507302,1,0
41010,262.74,264.39,259.68,261.44,1940494,0,0
11010,265.26,265.58,261.76,263.07,2226112,0,0
300910,264.84,266.2,259.72,263.16,3244626,0,0
290910,264.19,266.74,262.62,264.11,2173878,0,0
280910,267.01,267.06,259.48,263.85,3654832,0,1
270910,264.69,268.69,264.69,265.47,3107622,1,1
240910,261.13,264.18,259.39,263.91,3363247,1,0
230910,257.56,260.1,255.91,257,2317644,0,1
220910,256.69,259.15,256.1,258.26,2537779,1,1
210910,255.09,260.25,254.71,256.99,4467227,1,1
200910,246.5,255.46,246.28,254.39,4413416,1,1
170910,242.12,245.85,240.83,245.32,5649448,1,1
160910,240.21,241.47,239.94,240.77,1972569,1,1
150910,240.21,241.19,239.49,240.56,2403545,1,0
140910,241.25,242.62,240.28,240.46,2218739,0,1
130910,240.69,242.42,240,241.38,2245650,1,0
100910,239.75,240.13,237.78,238.31,1974340,0,0
90910,239.15,240.44,235.53,238.33,2435299,0,1
80910,232.83,236.49,232.49,235.53,2409028,1,0
70910,232.48,234.03,231.74,232.43,1711335,0,0
30910,235.5,236.18,233.95,235.39,2545726,0,1
20910,231.65,232.45,230.39,231.82,1685384,1,1
10910,227.72,232.7,226.48,230.4,3237824,1,0
310810,225.28,227.66,224.22,225.24,1946998,0,0
300810,229.8,230.11,226.44,226.57,1236219,0,1
270810,226.51,230.22,224.05,229.64,2313147,1,0
260810,228.26,228.86,225.45,225.72,1781767,0,1
250810,225.22,229.13,225.22,227.54,2592104,1,0
240810,229.08,229.41,225.69,225.92,2763814,0,1
230810,230.98,234.36,229.09,232.27,2989159,1,0
200810,234.22,236.03,230.74,231.24,3923319,0,0
190810,240.75,241.5,233.86,234.22,3925513,0,0
180810,245.47,245.68,241.02,241.32,2686374,0,1
170810,244.51,247.6,243.26,245.51,1890646,1,1
160810,242.08,245.18,240.49,243.04,1306685,1,0
130810,244.74,245.84,243.25,243.42,1940047,0,1
120810,242.21,247.62,241.5,246.25,2205032,1,0
110810,249.11,249.25,246,246.12,2226003,0,1
100810,251.43,253.25,249.53,252.11,2075569,1,1
90810,251.38,253,250.93,252.93,1873209,1,0
60810,252.95,253.12,248.27,250.36,3321695,0,1
50810,253.2,254.55,252.03,254.3,2426460,1,1
40810,246.34,253.75,245.77,253.41,3814120,1,0
30810,245.5,246.48,243.62,245.16,1803185,0,1
20810,244.74,246.89,243.71,245.45,1867475,1,1
300710,240.06,243.92,239.81,242.67,2144492,1,0
290710,243.22,244.68,239.9,242.74,2675420,0,0
280710,247.72,247.87,241.58,242.42,2502447,0,1
270710,245.53,249,245.33,246.56,2451984,1,0
260710,244.79,245.62,242.68,244.73,1996691,0,1
230710,240.63,245.54,240.25,245.28,2267180,1,1
220710,241.86,244.73,241.48,242.65,2148487,1,0
210710,242.24,243.09,237.95,238.99,3285364,0,1
200710,230.75,241.74,230.53,241.04,4056832,1,1
190710,230.74,235.06,228.99,233.32,4549465,1,0
160710,234.8,235.52,229.99,230.03,7824721,0,1
150710,246.11,247.6,241.58,247.26,4858782,1,1
140710,245.18,247.16,243.47,245.91,3118534,1,1
130710,241.37,246.74,240.38,244.84,3976281,1,1
120710,236.42,239.96,235.78,238.15,3334411,1,0
90710,236.22,236.87,231.62,233.98,4332702,0,1
80710,227,228.89,225.05,228.51,2670490,1,1
70710,219.37,225.87,217.91,225.33,3131936,1,0
60710,222.22,224.06,217.03,218.25,2561426,0,0
20710,221.03,221.36,218.22,218.49,1936256,0,0
10710,222.87,224.42,217.03,219.96,3513877,0,0
300610,227.71,229.14,222.58,222.7,3603698,0,0
290610,231.95,232.51,225.79,227.36,3502108,0,0
280610,236.53,239.01,234.74,236.28,1762594,0,0
250610,238.77,239.06,235.52,236.58,2245289,0,0
240610,240.07,241.62,236.87,237.79,1893761,0,0
230610,243.69,243.69,239.32,241.27,2029650,0,0
220610,245.19,248.55,243.11,243.37,2219930,0,0
210610,250.2,250.73,242.69,244.52,2989344,0,0
180610,251.51,251.99,249.31,250.27,2878739,0,0
170610,251.98,253.19,248.59,250.29,1977894,0,1
160610,248.33,252.25,248.3,250.89,2291967,1,1
150610,241.78,250.45,241.33,249.24,4261561,1,0
140610,247.49,247.5,241.84,241.84,2040942,0,1
110610,241.49,244.6,241.05,244.49,1784318,1,1
100610,240.43,244.49,238.16,243.75,2585930,1,0
90610,243.85,244.68,236.24,237.25,2732731,0,0
80610,244.17,244.66,239.01,242.63,2685052,0,0
70610,249.78,250.71,241.82,243,3637036,0,0
40610,250.11,254.88,248.6,249.61,3923904,0,1
30610,247.8,254.25,247.6,253.05,3651897,1,1
20610,243.58,247.18,240.97,246.93,2540721,1,1
10610,240.46,245.78,240.3,241.43,2666997,1,0
280510,246.62,246.97,241.74,243.06,2894755,0,1
270510,242.67,246.4,240.77,245.48,2810047,1,0
260510,241.28,245.12,237.74,237.97,3484042,0,1
250510,234.31,238.96,232.24,238.77,3021908,1,0
240510,240.61,245.14,238.64,238.82,4350322,0,1
210510,234.76,242.74,232.43,236.26,9693537,1,0
200510,242.78,243.03,237.14,237.74,4917963,0,0
190510,248.38,249.97,244.11,247.46,3446369,0,0
180510,255.25,255.74,248.78,249.43,2830286,0,1
170510,253.64,254.43,249.42,254.24,2796534,1,0
140510,255.14,255.75,248.37,254.02,4123922,0,0
130510,258.51,261.26,255.44,255.7,3328146,0,0
120510,256.28,256.28,251.25,252.95,3852157,0,0
110510,258.09,260.2,254.36,254.78,3324317,0,1
100510,257.24,261.67,256.56,261.09,4127928,1,0
70510,250.23,252.91,240.91,246.82,5093752,0,0
60510,254.63,259.02,230.23,249.58,5000043,0,1
50510,250.74,258.12,250.49,255.13,4582120,1,0
40510,263.52,263.63,252.36,253.44,6078530,0,1
30510,263.51,266.73,262.8,265.57,1860317,1,0
300410,265.83,269.11,262.98,263.11,2440207,0,0
290410,266.95,268.52,263.6,266.27,3058815,0,0
280410,266.32,267.68,260.78,264.86,3409197,0,1
270410,264.73,269.43,263.88,264.8,3844727,1,0
260410,272.76,272.77,264.87,266.09,4373614,0,0
230410,273.9,274.93,271.41,272.77,2089882,0,0
220410,276.28,276.53,271.95,273.8,3283651,0,0
210410,278.51,280.41,276.36,277.43,2392748,0,1
200410,277.36,280.11,275.81,277.8,2979333,1,1
190410,274.65,277.27,272.77,275.33,3895772,1,0
160410,281.78,284.69,275.09,275.35,12239411,0,1
150410,296.38,299.22,294.44,297.95,6761708,1,0
140410,295.33,296.47,292.3,294.79,3403800,0,1
130410,286.55,294.73,285.85,293.68,3912262,1,1
120410,283.96,287.29,283.39,286.65,2353551,1,0
90410,284.28,284.67,282.28,283.39,2056835,0,1
80410,281.94,285.21,280.3,284.03,1951735,1,0
70410,283.93,284.66,281.21,282.05,2581016,0,0
60410,285.01,285.73,282.98,284.39,2060014,0,1
50410,285.74,287.73,284.78,285.79,1902063,1,1
310310,282.81,285.15,281.69,283.84,3030869,1,1
300310,281.7,284.1,280.42,283.64,1987571,1,0
290310,281.78,282.64,280.57,281.51,3105180,0,0
260310,282.92,283.98,280.29,281.63,2696461,0,1
250310,279.79,286.29,279.61,281.72,3931664,1,1
240310,273.03,280.2,270.12,278.94,6569358,1,0
230310,278.8,279.44,271.27,274.77,5501283,0,1
220310,278.33,283.71,277.42,279.03,4005472,1,0
190310,283.4,284.28,278.92,280.28,4794128,0,1
180310,282.64,284.5,281.76,283.48,1777117,1,0
170310,284.43,286.01,282.41,283.06,3322497,0,1
160310,281.2,284.49,280.66,282.88,3432853,1,0
150310,283.62,285.01,278.28,281.87,4656570,0,0
120310,294.36,294.43,289.87,290.06,2756215,0,1
110310,287.42,293.4,287.39,290.86,4235226,1,1
100310,282.16,289.54,281.39,288.51,5659067,1,1
90310,280.2,282.61,278.53,280.38,3177588,1,0
80310,282.67,282.87,280.79,281.52,2386506,0,1
50310,280.96,284.12,280.23,282.39,3913364,1,1
40310,273.52,278.34,273.37,277.57,3184077,1,1
30310,271.45,274.33,269.89,272.93,3090124,1,1
20310,268.01,273.1,267.77,270.8,4357461,1,1
10310,264.86,266.91,264.13,266.61,2238334,1,0
260210,263.97,266.14,262,263.66,2049372,0,0
250210,263.82,264.51,260.26,263.48,3309373,0,0
240210,267.46,269.49,265.52,266,2326901,0,0
230210,271.77,272.09,266.41,267.8,2874790,0,0
220210,273.95,274.02,270.77,271.67,2144741,0,0
190210,270.77,272.29,270.12,270.65,2555348,0,1
180210,269.04,272.78,268.34,271.88,2339250,1,0
170210,271.27,271.97,269.07,269.37,2030680,0,1
160210,268.84,272.34,267.42,270.92,3654824,1,1
120210,266.75,268.84,265.52,266.83,2280371,1,1
110210,266.39,270.52,265.01,268.47,2411090,1,1
100210,267.3,269.16,264.11,267.49,2675794,1,0
90210,270.04,271.04,267.8,268.49,2828685,0,1
80210,266.52,271.27,266.03,267,2695412,1,1
50210,264.46,267.02,261.49,265.91,3157048,1,0
40210,268.77,269.27,263.04,263.65,3382732,0,1
30210,264.6,271.32,264.38,270.68,2999890,1,0
20210,267.75,267.75,264.07,265.83,4096305,0,0
10210,267.57,268.17,265.42,266.78,2253021,0,0
290110,269.51,270.76,263.07,265.24,4141196,0,0
280110,272.52,273.77,265.57,267.41,3231041,0,1
270110,270.91,274.1,267.92,271.32,3965467,1,1
260110,269.25,275.07,268.41,271.48,4356767,1,0
250110,273.57,275.21,268.02,270.27,4421012,0,0
220110,282.53,285.59,267.7,275.28,6807653,0,0
210110,292.01,293.7,286.41,291.78,6307634,0,0
200110,293.28,293.28,287.93,290.5,3253498,0,1
190110,291.04,295.51,288.43,294.1,4317143,1,0
150110,296.09,297.08,289.31,290.29,5437698,0,1
140110,292.24,297.4,291.7,295.22,4241570,1,1
130110,288.53,294.48,287.24,293.84,6499074,1,0
120110,299.34,299.38,294.29,295.54,4853249,0,0
110110,302.53,302.53,297.32,300.86,7216804,0,1
80110,296.3,301.93,294.85,301.31,4724735,1,0
70110,305,305.3,296.62,297.35,6418020,0,0
60110,313.24,313.24,303.48,304.43,3980628,0,0
50110,313.9,314.23,311.08,312.31,3007857,0,0
40110,313.79,315.07,312.43,313.69,1957963,0,0
311209,312.69,313.01,310.3,310.3,1220214,0,1
301209,309.56,311.68,309.31,311.68,1466379,1,0
291209,312.68,312.73,309.45,310.01,1427712,0,1
281209,311.14,313.31,309.55,311.75,1698015,1,1
241209,306.77,310.07,306.44,309.55,858620,1,1
231209,302.05,306.74,301.73,306.15,2075311,1,0
221209,300.97,301.05,299.72,300.86,1884290,0,1
211209,299.27,300.22,298.13,299.64,2571981,1,1
181209,298.31,299.76,297.8,298.51,3532540,1,0
171209,298.52,299.12,297.18,297.27,2640762,0,0
161209,299.75,300.49,298.62,299.18,2809751,0,0
151209,296.95,298.49,295.79,296.87,2280340,0,1
141209,297.92,298.95,296.6,298.16,1913572,1,0
111209,297.64,297.67,294.16,295.55,1723378,0,1
101209,295.52,297.65,295.5,296.05,1669525,1,1
91209,294.04,294.96,292.08,294.8,1781288,1,1
81209,292.04,295.63,291.29,293.82,1525524,1,1
71209,292.41,294.64,290.79,293.42,1636587,1,0
41209,296.81,297.71,289.88,292.8,2514042,0,0
31209,294.81,296.02,292.79,293.16,1429399,0,0
21209,295.79,296.8,293.4,294.05,1665225,0,1
11209,294.36,295.91,291.79,295.23,2321273,1,1
301109,290.61,292.13,288.84,291.79,1725231,1,1
271109,286.29,291.52,285.77,290.17,1384523,1,0
251109,293.5,293.82,291.64,293.16,1461405,0,1
241109,291.54,292.44,288.56,291.84,1608648,1,1
231109,288.53,293.59,288.22,291.47,2548562,1,1
201109,285.04,286.09,284.98,285.27,2006202,1,0
191109,287.17,287.29,285.28,286.78,2168302,0,0
181109,288.61,289.68,286.32,288.61,1550127,0,1
171109,287.72,289.04,287.15,289.03,1920765,1,1
161109,287.79,288.78,286.68,288.43,2199136,1,1
131109,284.93,286.54,283.59,286.31,1668092,1,0
121109,285.06,286.74,283.03,284.21,1886395,0,1
111109,285.53,287.04,283.21,285.57,2321856,1,1
101109,281.65,284.67,281.28,283.66,2231476,1,1
91109,278,281.57,277.39,281.54,2651426,1,1
61109,274.13,276.17,273.02,275.83,1826705,1,1
51109,272.02,275.16,271.6,274.6,1848039,1,0
41109,270.67,273.02,268.48,270.44,2333629,0,1
31109,265.27,269.02,264.41,268.91,2382892,1,0
21109,268.81,270,264.38,267.26,3202875,0,0
301009,275.27,275.36,267.39,268.33,3469738,0,1
291009,271.78,276.19,270.77,275.8,2518762,1,0
281009,274.21,275.27,269.39,270.42,2568660,0,0
271009,275.76,277.56,272.35,274.42,3218033,0,0
261009,278.15,281.1,275.72,277.38,2973706,0,0
231009,277.9,279.22,275.88,277.12,2393191,0,1
221009,275.27,277.78,274.27,277.32,2337087,1,1
211009,275.23,279.95,274.77,275.83,3673168,1,1
201009,276.1,276.75,270.62,276.14,4044439,1,0
191009,276.62,277.08,274.64,276.32,3220167,0,1
161009,273.94,277.65,272.54,275.2,8845714,1,0
151009,267.14,268.72,263.9,265.22,6100353,0,1
141009,266.5,268.06,265.26,267.93,3265055,1,1
131009,262.46,263.99,260.95,263.32,3042242,1,1
121009,261.97,263.14,259.92,262.28,3324320,1,0
91009,258.58,261.02,257.51,258.38,2739892,0,0
81009,260.04,261.89,256.93,257.35,4306504,0,1
71009,249.75,259.75,249.15,259.03,4877683,1,1
61009,246.1,249.93,246.1,249.62,2732977,1,1
51009,244.07,246.46,241.91,244.5,2144652,1,1
21009,242.11,246.12,241.54,242.53,2600805,1,0
11009,246.75,248.48,243.74,243.84,2816234,0,0
300909,250.25,250.32,243.86,248.17,3141701,0,0
290909,250.01,250.12,246.75,249.51,2099379,0,1
280909,247.67,251,246.89,249.51,1843168,1,0
250909,247.39,250.21,246.25,246.49,2052014,0,0
240909,250.49,250.96,246.75,248.63,2528646,0,0
230909,250.64,253.75,249.1,249.48,2704685,0,0
220909,250.71,251.25,249.15,249.78,3041830,0,1
210909,244.11,249.7,243.35,248.75,2117567,1,0
180909,248.63,248.74,245.86,245.98,3284248,0,1
170909,245.53,248.93,243.82,246.11,4483447,1,1
160909,240.14,244.93,239.48,244.39,2587367,1,1
150909,237.78,239.69,236.59,239.01,2398607,1,1
140909,235.49,238.64,235.26,237.8,1977667,1,1
110909,235.44,236.89,234.05,236.31,1902811,1,1
100909,233.56,235.71,231.23,235.71,2535304,1,1
90909,229.76,233.37,229.63,232.22,2195496,1,0
80909,232.38,233.73,228.15,229.54,2656609,0,1
40909,229.01,231.53,228.12,230.88,1499873,1,1
30909,228.14,229.35,227.73,228.99,1646354,1,0
20909,228.14,229.39,226.52,226.73,1806518,0,0
10909,230.07,233.64,227.44,228.11,2595091,0,1
310809,230.12,231.16,229.23,231.07,1957955,1,0
280809,234.86,236.42,231.92,232.61,1771808,0,0
270809,234.52,234.52,230.6,233.26,2000000,0,0
260809,236.62,236.74,233.58,234.23,1988449,0,1
250809,234.8,237.41,234.59,235.92,2343030,1,1
240809,233.91,235.28,232.44,234.6,2459325,1,0
210809,233,233.28,231.56,232.85,3564367,0,1
200809,226.23,231.32,225.84,230.44,4002454,1,1
190809,220.22,222.72,219.5,222.21,2260091,1,1
180809,222.77,224.07,221.38,222.86,2357493,1,0
170809,225.98,226.22,221.78,222.67,2620304,0,0
140809,231.62,231.82,228.67,230.23,1676559,0,1
130809,231.31,232.59,229.68,231.37,1995640,1,1
120809,227.93,231.11,227.69,229.52,2341768,1,1
110809,227.06,228.84,226.42,227.2,1714613,1,1
100809,227.8,229.43,227.12,228.53,1741979,1,1
70809,228.06,229.94,227.72,228.78,2543392,1,0
60809,227.38,227.67,224.49,225.41,2111395,0,0
50809,228.23,228.68,224.16,225.8,2342227,0,1
40809,224.91,227.23,224.44,227.09,2390098,1,1
30809,224.59,227.18,224.04,226.33,2591173,1,0
310709,225.21,226.58,221.44,221.75,2861550,0,1
300709,221.53,225.96,221.53,223.04,3200547,1,0
290709,218.83,219.12,216.16,218.34,1987216,0,0
280709,220.72,221.63,218.27,220.14,2541052,0,0
270709,223.24,223.6,219.02,222.62,2505329,0,1
240709,218.12,225.47,217.72,223.58,3629454,1,1
230709,214.55,220.83,212.96,218.89,3479378,1,0
220709,214.21,215.32,211.96,214.06,2586960,0,0
210709,215.69,216.17,213.07,214.16,2969146,0,1
200709,215.15,216.64,213.34,215.3,3154002,1,0
170709,216.72,217.96,213.56,215.34,6854734,0,1
160709,218.56,223.1,217.27,221.52,6554412,1,1
150709,215.04,219.56,214.46,219.3,3779342,1,1
140709,212.07,213.58,210.65,212.56,2896461,1,1
130709,208.3,212.47,207.8,212.36,4047557,1,1
100709,204.99,208.89,204.55,207.41,2929559,1,1
90709,203.26,207.43,203.1,205.4,3275816,1,1
80709,200.2,203.2,199.23,201.45,3441854,1,0
70709,204.32,204.8,198.19,198.51,3260307,0,1
60709,203.45,205.53,201.03,205.01,2262557,1,0
20709,207.91,207.91,203.61,204.45,2517630,0,0
10709,212.31,213.41,209.28,209.7,2310768,0,0
300609,212.21,213.82,209.32,211.01,2594683,0,0
290609,213.21,214.11,211.33,212.28,2169518,0,1
260609,207.05,214.33,206.76,212.87,3257482,1,1
250609,203.7,208.16,203.46,208.09,3045279,1,1
240609,204.57,206.32,203.48,204.85,2457992,1,0
230609,203.53,204.7,201.48,203.04,2899710,0,0
220609,208.68,208.95,201.15,203.88,4124360,0,1
190609,209.31,210.44,207.5,210.26,4261008,1,0
180609,208.05,209.55,206.71,207.24,3087653,0,0
170609,208.3,210.07,205.99,207.79,3490947,0,0
160609,209.86,210.76,207.92,208.21,3050261,0,0
150609,210.96,210.96,207.21,208.59,3737299,0,0
120609,213.64,214.06,210.82,212.63,2918429,0,0
110609,216.1,217.08,214.4,214.71,2866040,0,0
100609,218.33,219.16,213.55,216.52,3358870,0,0
90609,219.51,220.47,216.1,218.03,3255945,0,0
80609,219.97,220.68,217.28,219.6,3098931,0,0
50609,222.76,223.89,219.95,222.38,3681002,0,1
40609,217.87,220.84,217.47,220.36,3639434,1,1
30609,213.21,216.45,212.21,216.04,3535593,1,1
20609,213.34,215.19,211.91,214.41,2626012,1,1
10609,209.57,215.01,209.47,213.49,3323431,1,1
290509,206.26,208.83,205.56,208.82,2649405,1,1
280509,204.54,206.02,202.51,205.41,2668993,1,0
270509,203.02,206.14,202.61,202.98,3035892,0,1
260509,196.17,202.7,195.2,202.38,3104776,1,0
220509,198.53,199.52,196.2,196.95,1718843,0,1
210509,198.35,201.62,197.12,198.45,2720300,1,0
200509,201.25,203.04,197.7,198.79,2284191,0,1
190509,198.25,201.02,196.7,199.64,2837823,1,1
180509,197.56,198.85,192.89,198.62,3352055,1,0
150509,195.75,197.25,194.74,195.2,3016859,0,0
140509,194.59,196.3,192.54,193.94,2937904,0,0
130509,197.24,198.39,194.37,194.96,2852384,0,0
120509,205.21,205.7,197.75,199.7,3796453,0,1
110509,201.6,206.21,200.8,204.19,2560736,1,1
80509,201.63,205.27,197.7,203.87,3865597,1,0
70509,202.25,202.7,196.45,198.5,3000724,0,0
60509,203.6,204.34,200.7,201.94,2633743,0,1
50509,200.19,202.7,198.82,201.7,2401096,1,1
40509,199.28,201.4,197.59,201.19,3204843,1,0
10509,197.71,198.99,195.97,197.04,2428611,0,1
300409,198.08,202.08,197.6,198.18,4361069,1,1
290409,193.18,197.68,193.11,195.93,3610160,1,0
280409,192.07,194.72,190.96,192.05,2943938,0,1
270409,192.36,194.94,191.57,193.17,2291125,1,1
240409,193.22,196.79,190.44,194.94,3386147,1,0
230409,193.95,195.07,190.75,192.54,2611240,0,1
220409,191.07,195.19,189.69,192.12,3503616,1,1
210409,188.27,192.34,188.24,190.93,3697301,1,0
200409,193.27,195.52,188.13,189.84,4429555,0,1
170409,193.2,200.11,192.6,196.32,10734963,1,1
160409,190.94,196.65,190.7,194.56,10185094,1,1
150409,183.73,190.72,182.26,189.94,4935003,1,0
140409,188.66,188.68,182.98,184.64,3429359,0,1
130409,185.85,189.74,185.34,189.24,3050081,1,1
90409,184.93,187.36,183.31,186.44,3383146,1,0
80409,181.93,182.68,178.28,181.18,2765142,0,0
70409,181.48,182.06,177.83,179.5,3681433,0,1
60409,183.68,185.09,180.88,184.3,3281760,1,1
30409,182.43,186.05,179.18,185.07,3789784,1,0
20409,181.84,185.06,180.34,181.43,4489367,0,1
10409,172.06,177.8,170.48,177.22,3303042,1,0
310309,174.64,176.93,173.26,174.2,3658421,0,1
300309,171.44,172.08,168.2,171.52,3096702,1,0
270309,175.18,176.17,172.91,174.02,3323401,0,1
260309,176.74,179.76,174.42,176.82,6004769,1,0
250309,175.38,175.85,168.29,172.21,4337117,0,1
240309,173.42,177.1,172.17,173.76,3821808,1,1
230309,166.95,174.9,166.68,174.48,4272085,1,0
200309,165.32,166.66,163.33,165.25,4738590,0,0
190309,166.01,168.17,163.85,165.13,4111476,0,0
180309,167.57,170.17,164.19,166.72,5013619,0,1
170309,160.25,167.84,159.7,167.84,4715786,1,0
160309,163.16,165.03,159.45,160,4947256,0,0
130309,163.21,163.89,159.67,162.37,3907609,0,1
120309,158.93,162.66,156.98,161.93,5026330,1,1
110309,155.21,160.16,153.01,159.11,5926878,1,1
100309,149.27,155.41,147.27,154.24,6731733,1,0
90309,150.14,153.44,144.87,145.59,6929592,0,1
60309,153.76,155.25,147.27,154.44,7238087,1,0
50309,158.4,159.7,151.47,152.97,6530631,0,0
40309,161.74,164.66,157.85,159.62,7820133,0,0
30309,165.2,167.01,161.34,162.9,6524207,0,0
20309,166.83,170.52,163.16,163.74,5789674,0,1
270209,166.64,172.08,165.72,169.16,5420892,1,0
260209,173.15,176.42,168.75,168.76,5607758,0,0
250209,171.25,176.33,169.63,170.99,6440776,0,1
240209,165.68,174.98,165.61,172.9,6101985,1,0
230209,173.67,175.07,164.94,165.2,5220506,0,1
200209,169.19,174.63,167.67,173.4,6218278,1,0
190209,178.91,180.08,170.88,171.49,4989553,0,1
180209,173.79,176.87,170.43,176.73,6025999,1,0
170209,173.43,173.72,170.01,171.5,5680732,0,0
130209,181.28,181.68,177.79,179.02,4147107,0,1
120209,176.76,181.99,175.92,181.71,5551383,1,0
110209,179.65,182.68,176.68,179.2,5232088,0,0
100209,188.18,188.94,179.12,179.43,7105831,0,1
90209,185.83,190.69,183.83,189.57,4983224,1,1
60209,178.41,187.09,177.9,185.83,7041797,1,1
50209,170.63,177.87,168.67,177.04,7265283,1,1
40209,170.21,177.4,169.75,171.67,6817851,1,0
30209,171.46,171.67,167.08,170.4,6561634,0,1
20209,167.31,172.67,166.17,170.46,5206915,1,0
300109,172.52,174.57,168.17,169.43,4673619,0,0
290109,172.44,172.7,170.23,171.83,7284342,0,1
280109,169.16,176.34,168.32,174.51,7693202,1,1
270109,163.39,167.1,162.3,165.91,4929544,1,0
260109,162.59,164.16,160.44,162.1,4611581,0,1
230109,154.79,166.15,152.26,162.51,10732775,1,1
220109,149.17,154.83,147.72,153.4,8266320,1,1
210109,144.32,151.9,144.32,151.69,4927534,1,0
200109,149.72,149.9,141.52,141.52,5050088,0,0
160109,152.66,154.28,148,149.98,5225959,0,1
150109,148.93,151.94,143.54,149.64,5937439,1,0
140109,155.15,157.06,149.02,150.64,5577379,0,1
130109,156.04,160.46,155.35,157.32,4433603,1,0
120109,158.31,159.63,155.27,156.5,3304863,0,0
90109,163.91,163.91,156.86,157.69,4341085,0,1
80109,159.3,162.76,158.83,162.76,3601466,1,0
70109,164.32,165.62,159.53,161.17,4495295,0,1
